genres_expanded_id,id,track_uri,track_name,artist_id,artist_name,artist_uri,key,level_7,genres_albums
541,6PSGzXHJaQogb2G8m8gGZZ,spotify:track:6PSGzXHJaQogb2G8m8gGZZ,Dhundhala,0TwG8C39WJIfFlcPrhxHST,Yashraj,spotify:artist:0TwG8C39WJIfFlcPrhxHST,Dhundhala:Yashraj,2,indian indie
542,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Left and Right (Feat. Jung Kook of BTS):Charlie Puth,0,dance pop
543,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Left and Right (Feat. Jung Kook of BTS):Charlie Puth,1,pop
544,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Left and Right (Feat. Jung Kook of BTS):Charlie Puth,2,viral pop
545,4ak7xjvBeBOcJGWFDX9w5n,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,Rodeo,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,Rodeo:Lil Nas X,0,lgbtq+ hip hop
546,4ak7xjvBeBOcJGWFDX9w5n,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,Rodeo,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,Rodeo:Lil Nas X,1,pop
547,2xc1rXfo3Yn20n7wIzmjeu,spotify:track:2xc1rXfo3Yn20n7wIzmjeu,Paradise (feat. Yung Bleu),3Y7RZ31TRPVadSFVy1o8os,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,Paradise (feat. Yung Bleu):H.E.R.,0,pop
548,2xc1rXfo3Yn20n7wIzmjeu,spotify:track:2xc1rXfo3Yn20n7wIzmjeu,Paradise (feat. Yung Bleu),3Y7RZ31TRPVadSFVy1o8os,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,Paradise (feat. Yung Bleu):H.E.R.,1,r&b
549,769Ld8demNhMgVLAQcjTDn,spotify:track:769Ld8demNhMgVLAQcjTDn,sun and moon,2HPqVfdPh9JkBSlFG5hK6h,anees,spotify:artist:2HPqVfdPh9JkBSlFG5hK6h,sun and moon:anees,0,genre not available
550,4i2qxFEVVUi8yOYoxB8TCX,spotify:track:4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Midnight Sky:Miley Cyrus,0,pop
551,2Oycxb8QbPkpHTo8ZrmG0B,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Prisoner (feat. Dua Lipa):Miley Cyrus,0,pop
552,5iSEsR6NKjlC9SrIJkyL3k,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (Nightmare),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Pursuit Of Happiness (Nightmare):Kid Cudi,0,hip hop
553,5iSEsR6NKjlC9SrIJkyL3k,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (Nightmare),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Pursuit Of Happiness (Nightmare):Kid Cudi,1,ohio hip hop
554,5iSEsR6NKjlC9SrIJkyL3k,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,Pursuit Of Happiness (Nightmare),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Pursuit Of Happiness (Nightmare):Kid Cudi,2,rap
555,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,0,dance pop
556,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,1,edm
557,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,2,electro house
558,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,3,house
559,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,4,pop
560,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,5,pop dance
561,0v3BMLcwUmAwyqJaf5997o,spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN,Just Got Paid:Sigala,6,tropical house
562,2KdKh9vHbKW0tZLqtpxxI0,spotify:track:2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Honest (feat. Don Toliver):Justin Bieber,0,canadian pop
563,2KdKh9vHbKW0tZLqtpxxI0,spotify:track:2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Honest (feat. Don Toliver):Justin Bieber,1,pop
564,3n263SWk3jGYfGMxHIRukn,spotify:track:3n263SWk3jGYfGMxHIRukn,Lost in My Mind,0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,Lost in My Mind:The Head And The Heart,0,folk-pop
565,3n263SWk3jGYfGMxHIRukn,spotify:track:3n263SWk3jGYfGMxHIRukn,Lost in My Mind,0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,Lost in My Mind:The Head And The Heart,1,indie folk
566,3n263SWk3jGYfGMxHIRukn,spotify:track:3n263SWk3jGYfGMxHIRukn,Lost in My Mind,0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,Lost in My Mind:The Head And The Heart,2,seattle indie
567,3n263SWk3jGYfGMxHIRukn,spotify:track:3n263SWk3jGYfGMxHIRukn,Lost in My Mind,0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg,Lost in My Mind:The Head And The Heart,3,stomp and holler
568,2DgdHcjWmO3qd50RzuBLgZ,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,House of Memories,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,House of Memories:Panic! At The Disco,0,modern rock
569,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,0,canadian hip hop
570,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,1,canadian trap
571,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,2,melodic rap
572,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,3,pop rap
573,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,4,r&b
574,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,5,rap
575,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,6,toronto rap
576,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,Lady Of Namek,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek:Tory Lanez,7,trap
577,3ZYgDAc0uWsqHiNp8MFJNm,spotify:track:3ZYgDAc0uWsqHiNp8MFJNm,"Jailhouse Rock (feat. Camila Mendes, Ashleigh Murray & Madelaine Petsch)",3famqI9bxiwLcAjRq3HuYl,Riverdale Cast,spotify:artist:3famqI9bxiwLcAjRq3HuYl,"Jailhouse Rock (feat. Camila Mendes, Ashleigh Murray & Madelaine Petsch):Riverdale Cast",0,post-teen pop
578,6o8TVsJ32zgciInnkbWPvk,spotify:track:6o8TVsJ32zgciInnkbWPvk,Skyline,4nVa6XlBFlIkF6msW57PHp,Hanumankind,spotify:artist:4nVa6XlBFlIkF6msW57PHp,Skyline:Hanumankind,0,desi hip hop
579,6o8TVsJ32zgciInnkbWPvk,spotify:track:6o8TVsJ32zgciInnkbWPvk,Skyline,4nVa6XlBFlIkF6msW57PHp,Hanumankind,spotify:artist:4nVa6XlBFlIkF6msW57PHp,Skyline:Hanumankind,1,indian indie
580,6o8TVsJ32zgciInnkbWPvk,spotify:track:6o8TVsJ32zgciInnkbWPvk,Skyline,4nVa6XlBFlIkF6msW57PHp,Hanumankind,spotify:artist:4nVa6XlBFlIkF6msW57PHp,Skyline:Hanumankind,2,indian underground rap
581,6o8TVsJ32zgciInnkbWPvk,spotify:track:6o8TVsJ32zgciInnkbWPvk,Skyline,4nVa6XlBFlIkF6msW57PHp,Hanumankind,spotify:artist:4nVa6XlBFlIkF6msW57PHp,Skyline:Hanumankind,3,malayalam hip hop
582,6c1Bdvp208X0jbLmFnWbkC,spotify:track:6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Re-Education (Through Labor):Rise Against,0,chicago hardcore
583,6c1Bdvp208X0jbLmFnWbkC,spotify:track:6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Re-Education (Through Labor):Rise Against,1,chicago punk
584,6c1Bdvp208X0jbLmFnWbkC,spotify:track:6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Re-Education (Through Labor):Rise Against,2,hardcore punk
585,6c1Bdvp208X0jbLmFnWbkC,spotify:track:6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Re-Education (Through Labor):Rise Against,3,punk
586,2sOtZnYi2Z1lXp5rWcPiE7,spotify:track:2sOtZnYi2Z1lXp5rWcPiE7,Khabar-E-Tahayyur-E-Ishq,3NegWDGp038A3FIi3gSYzl,Ali Sethi,spotify:artist:3NegWDGp038A3FIi3gSYzl,Khabar-E-Tahayyur-E-Ishq:Ali Sethi,0,pakistani pop
587,2sOtZnYi2Z1lXp5rWcPiE7,spotify:track:2sOtZnYi2Z1lXp5rWcPiE7,Khabar-E-Tahayyur-E-Ishq,3NegWDGp038A3FIi3gSYzl,Ali Sethi,spotify:artist:3NegWDGp038A3FIi3gSYzl,Khabar-E-Tahayyur-E-Ishq:Ali Sethi,1,sufi
588,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Time Flies:Drake,0,canadian hip hop
589,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Time Flies:Drake,1,canadian pop
590,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Time Flies:Drake,2,hip hop
591,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Time Flies:Drake,3,rap
592,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Time Flies:Drake,4,toronto rap
593,1nahzW3kfMuwReTka28tH5,spotify:track:1nahzW3kfMuwReTka28tH5,Hold On,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Hold On:Justin Bieber,0,canadian pop
594,1nahzW3kfMuwReTka28tH5,spotify:track:1nahzW3kfMuwReTka28tH5,Hold On,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Hold On:Justin Bieber,1,pop
595,7MTUN4bpk7Im3Sxz9oCULf,spotify:track:7MTUN4bpk7Im3Sxz9oCULf,Kana Yaari,1n9EM0Y4A89vuRiA93gSS9,Kaifi Khalil,spotify:artist:1n9EM0Y4A89vuRiA93gSS9,Kana Yaari:Kaifi Khalil,0,balochi pop
596,6jy9yJfgCsMHdu2Oz4BGKX,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Papi’s Home:Drake,0,canadian hip hop
597,6jy9yJfgCsMHdu2Oz4BGKX,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Papi’s Home:Drake,1,canadian pop
598,6jy9yJfgCsMHdu2Oz4BGKX,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Papi’s Home:Drake,2,hip hop
599,6jy9yJfgCsMHdu2Oz4BGKX,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Papi’s Home:Drake,3,rap
600,6jy9yJfgCsMHdu2Oz4BGKX,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Papi’s Home:Drake,4,toronto rap
601,2ktU3yNNpfKIsG3Hn186Mq,spotify:track:2ktU3yNNpfKIsG3Hn186Mq,Pretend,01qbSocTDAe2DmKayS89A5,pluko,spotify:artist:01qbSocTDAe2DmKayS89A5,Pretend:pluko,0,bass trap
602,2ktU3yNNpfKIsG3Hn186Mq,spotify:track:2ktU3yNNpfKIsG3Hn186Mq,Pretend,01qbSocTDAe2DmKayS89A5,pluko,spotify:artist:01qbSocTDAe2DmKayS89A5,Pretend:pluko,1,edm
603,2ktU3yNNpfKIsG3Hn186Mq,spotify:track:2ktU3yNNpfKIsG3Hn186Mq,Pretend,01qbSocTDAe2DmKayS89A5,pluko,spotify:artist:01qbSocTDAe2DmKayS89A5,Pretend:pluko,2,electronic trap
604,2ktU3yNNpfKIsG3Hn186Mq,spotify:track:2ktU3yNNpfKIsG3Hn186Mq,Pretend,01qbSocTDAe2DmKayS89A5,pluko,spotify:artist:01qbSocTDAe2DmKayS89A5,Pretend:pluko,3,future bass
605,2ktU3yNNpfKIsG3Hn186Mq,spotify:track:2ktU3yNNpfKIsG3Hn186Mq,Pretend,01qbSocTDAe2DmKayS89A5,pluko,spotify:artist:01qbSocTDAe2DmKayS89A5,Pretend:pluko,4,vapor twitch
606,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,The Remorse:Drake,0,canadian hip hop
607,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,The Remorse:Drake,1,canadian pop
608,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,The Remorse:Drake,2,hip hop
609,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,The Remorse:Drake,3,rap
610,1cCXT1cErAY6tmIqHbodrt,spotify:track:1cCXT1cErAY6tmIqHbodrt,The Remorse,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,The Remorse:Drake,4,toronto rap
611,4xII71bBYGhj4yrPH2lgwt,spotify:track:4xII71bBYGhj4yrPH2lgwt,High Heels - Pilates Pump,0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,High Heels - Pilates Pump:Flo Rida,0,dance pop
612,4xII71bBYGhj4yrPH2lgwt,spotify:track:4xII71bBYGhj4yrPH2lgwt,High Heels - Pilates Pump,0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,High Heels - Pilates Pump:Flo Rida,1,edm
613,4xII71bBYGhj4yrPH2lgwt,spotify:track:4xII71bBYGhj4yrPH2lgwt,High Heels - Pilates Pump,0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,High Heels - Pilates Pump:Flo Rida,2,miami hip hop
614,4xII71bBYGhj4yrPH2lgwt,spotify:track:4xII71bBYGhj4yrPH2lgwt,High Heels - Pilates Pump,0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,High Heels - Pilates Pump:Flo Rida,3,pop
615,4xII71bBYGhj4yrPH2lgwt,spotify:track:4xII71bBYGhj4yrPH2lgwt,High Heels - Pilates Pump,0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,High Heels - Pilates Pump:Flo Rida,4,pop rap
616,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Die For You:The Weeknd,0,canadian contemporary r&b
617,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Die For You:The Weeknd,1,canadian pop
618,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Die For You:The Weeknd,2,pop
619,1LkoYGxmYpO6QSEvY5C0Zl,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,Scotty Doesn't Know,3IJ770I1QPmwVp7yug0eJ4,Lustra,spotify:artist:3IJ770I1QPmwVp7yug0eJ4,Scotty Doesn't Know:Lustra,0,genre not available
620,0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM,Talk,6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Talk:Khalid,0,pop
621,0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM,Talk,6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Talk:Khalid,1,pop r&b
622,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Everybody Dies In Their Nightmares:XXXTENTACION,0,emo rap
623,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Everybody Dies In Their Nightmares:XXXTENTACION,1,miami hip hop
624,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,Charmander,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Charmander:Aminé,0,hip hop
625,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,Charmander,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Charmander:Aminé,1,pop
626,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,Charmander,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Charmander:Aminé,2,portland hip hop
627,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,Charmander,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Charmander:Aminé,3,rap
628,4Aocy7YAyOYf5YHj18Vfj3,spotify:track:4Aocy7YAyOYf5YHj18Vfj3,Charmander,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,Charmander:Aminé,4,viral rap
629,0tyK2eyMatZvNCVtbdNlmt,spotify:track:0tyK2eyMatZvNCVtbdNlmt,Sun Le Na,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,Sun Le Na:Hasan Raheem,0,indian indie
630,0tyK2eyMatZvNCVtbdNlmt,spotify:track:0tyK2eyMatZvNCVtbdNlmt,Sun Le Na,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,Sun Le Na:Hasan Raheem,1,pakistani indie
631,0tyK2eyMatZvNCVtbdNlmt,spotify:track:0tyK2eyMatZvNCVtbdNlmt,Sun Le Na,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,Sun Le Na:Hasan Raheem,2,pakistani pop
632,4aMUvgDqqPBHpV7KT5gbVY,spotify:track:4aMUvgDqqPBHpV7KT5gbVY,Nothing Holy,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Nothing Holy:Jaymes Young,0,indie poptimism
633,4aMUvgDqqPBHpV7KT5gbVY,spotify:track:4aMUvgDqqPBHpV7KT5gbVY,Nothing Holy,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Nothing Holy:Jaymes Young,1,modern rock
634,4aMUvgDqqPBHpV7KT5gbVY,spotify:track:4aMUvgDqqPBHpV7KT5gbVY,Nothing Holy,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Nothing Holy:Jaymes Young,2,pop
635,5vabT3NRlM5VKCsr6Ugl5q,spotify:track:5vabT3NRlM5VKCsr6Ugl5q,Sunset,7e592w6mfV3twqdTE1pnRV,Sam Cuervo,spotify:artist:7e592w6mfV3twqdTE1pnRV,Sunset:Sam Cuervo,0,genre not available
636,1OwD4SeTFdUYZaJkbGcPuv,spotify:track:1OwD4SeTFdUYZaJkbGcPuv,STEP BACK (FEAT. MIKE DIMES),46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,spotify:artist:46fHMu9KxdQwcGV9xI1L9R,STEP BACK (FEAT. MIKE DIMES):Dro Kenji,0,sad rap
637,1OwD4SeTFdUYZaJkbGcPuv,spotify:track:1OwD4SeTFdUYZaJkbGcPuv,STEP BACK (FEAT. MIKE DIMES),46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,spotify:artist:46fHMu9KxdQwcGV9xI1L9R,STEP BACK (FEAT. MIKE DIMES):Dro Kenji,1,viral rap
638,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,16,5SXuuuRpukkTvsLuUknva1,Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,16:Baby Keem,0,hip hop
