id,track_uri,track_name,artist_id,artist_name,artist_uri,genres_albums,key
4b1yxSdlumA8N4fEk4UOZp,spotify:track:4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,spotify:artist:5PYToRCsrnvikZg3yl2JMr,"['hollywood', 'show tunes']",The Family Madrigal:Stephanie Beatriz
00aqkszH1FdUiJJWvX6iEl,spotify:track:00aqkszH1FdUiJJWvX6iEl,Wicked Games - Original,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",Wicked Games - Original:The Weeknd
6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,Liability,163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'metropopolis', 'nz pop', 'pop']",Liability:Lorde
5ZsAhuQ24mWHiduaxJqnhW,spotify:track:5ZsAhuQ24mWHiduaxJqnhW,Udd Gaye,72beYOeW2sb2yfcS4JsRvb,Ritviz,spotify:artist:72beYOeW2sb2yfcS4JsRvb,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Udd Gaye:Ritviz
00qOE7OjRl0BpYiCiweZB2,spotify:track:00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,6IRouO5mvvfcyxtPDKMYFN,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Juke Box Hero:Foreigner
6DULqMlVA3TBjhl5gxnTp1,spotify:track:6DULqMlVA3TBjhl5gxnTp1,Peanut Butter,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,"['indian indie', 'pakistani indie', 'pakistani pop']",Peanut Butter:Hasan Raheem
0P2P1AxcRYhiZvoF5MyRmM,spotify:track:0P2P1AxcRYhiZvoF5MyRmM,Rumors (feat. Lil Durk),13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rumors (feat. Lil Durk):Gucci Mane
776AftMmFFAWUIEAb3lHhw,spotify:track:776AftMmFFAWUIEAb3lHhw,ZITTI E BUONI,0lAWpj5szCSwM4rUMHYmrr,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,"['indie rock italiano', 'italian pop']",ZITTI E BUONI:Måneskin
78kygHp1dvW1kncYjBgbe1,spotify:track:78kygHp1dvW1kncYjBgbe1,Mujeriego,7j6DKwmjbxvpQO8h914uEz,Ryan Castro,spotify:artist:7j6DKwmjbxvpQO8h914uEz,"['reggaeton', 'trap colombiano', 'urbano latino']",Mujeriego:Ryan Castro
3rEwGRmPVVudVjqdgv0tRR,spotify:track:3rEwGRmPVVudVjqdgv0tRR,If It Means A Lot To You,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,spotify:artist:4NiJW4q9ichVqL1aUsgGAN,"['metalcore', 'pop punk', 'screamo']",If It Means A Lot To You:A Day To Remember
3XwRBHICXPkM8N9k1POaof,spotify:track:3XwRBHICXPkM8N9k1POaof,Kende Ne Naina,0LruguA5aIP6yvLUIkxANh,Noor Jehan,spotify:artist:0LruguA5aIP6yvLUIkxANh,"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'pakistani pop']",Kende Ne Naina:Noor Jehan
0hdCp3FOvWWQIcwmcDF0YM,spotify:track:0hdCp3FOvWWQIcwmcDF0YM,Love Nwantiti (Violin),4WC54JUV6ewZOuz8Cl2Cym,Joel Sunny,spotify:artist:4WC54JUV6ewZOuz8Cl2Cym,['pop violin'],Love Nwantiti (Violin):Joel Sunny
12Fkyg9lpmaz2zmKOfw2Y2,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'rap']",On The Road (feat. Meek Mill & Lil Baby):Post Malone
0eu4C55hL6x29mmeAjytzC,spotify:track:0eu4C55hL6x29mmeAjytzC,Life Goes On,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,['alternative hip hop'],Life Goes On:Oliver Tree
5t5T24E7JC8r6LDyQz04J9,spotify:track:5t5T24E7JC8r6LDyQz04J9,Sun Charkhe Di Mithi Mithi Ghook,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Sun Charkhe Di Mithi Mithi Ghook:Nusrat Fateh Ali Khan
2V2BwPykv0TWigQuC1RrLj,spotify:track:2V2BwPykv0TWigQuC1RrLj,Love Will Tear Us Apart,2D0wm8aDnVrcljPwg2GM75,Odina,spotify:artist:2D0wm8aDnVrcljPwg2GM75,['ambient folk'],Love Will Tear Us Apart:Odina
7s0FCUlKnSFjFPzcIJmkwo,spotify:track:7s0FCUlKnSFjFPzcIJmkwo,Waterfalls Coming Out Your Mouth,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,"['gauze pop', 'indietronica', 'shiver pop']",Waterfalls Coming Out Your Mouth:Glass Animals
6IDDwI0YOCAUDhMZltQekS,spotify:track:6IDDwI0YOCAUDhMZltQekS,Love Don't Die,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,"['neo mellow', 'piano rock', 'pop', 'pop rock']",Love Don't Die:The Fray
0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,"['dance pop', 'pop', 'pop rap']",Party Rock Anthem:LMFAO
73qbBlEAcm2HfnAaSnP1II,spotify:track:73qbBlEAcm2HfnAaSnP1II,Say OK,6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,spotify:artist:6G9bygHlCyPgNGxK2l3YdE,"['dance pop', 'pop', 'post-teen pop']",Say OK:Vanessa Hudgens
3zLTPuucd3e6TxZnu2dlVS,spotify:track:3zLTPuucd3e6TxZnu2dlVS,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,"['classical', 'classical era', 'early romantic era', 'german romanticism']","Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise"":Ludwig van Beethoven"
2hGJkkAaI7GsfktrIhz8yg,spotify:track:2hGJkkAaI7GsfktrIhz8yg,Afreen Afreen,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Afreen Afreen:Nusrat Fateh Ali Khan
2vn7oxeEfIS2W2uHHliIem,spotify:track:2vn7oxeEfIS2W2uHHliIem,Dancin - Remix Centerside,77qukKzmdI5BeMBR7WGUrN,Aaron Smith,spotify:artist:77qukKzmdI5BeMBR7WGUrN,['chicago house'],Dancin - Remix Centerside:Aaron Smith
6OboXrS1zbfCmh7uDFCIQ5,spotify:track:6OboXrS1zbfCmh7uDFCIQ5,The Best Part of Life (Imanbek Remix),0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,"['melodic rap', 'rap', 'slap house']",The Best Part of Life (Imanbek Remix):SAINt JHN
3msS7xaelR4Oa0n7IwHkgF,spotify:track:3msS7xaelR4Oa0n7IwHkgF,So Tied Up,6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,"['alternative rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']",So Tied Up:Cold War Kids
22VPpAWB7qzV8L9rgza11j,spotify:track:22VPpAWB7qzV8L9rgza11j,Hopeless Romantic,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,spotify:artist:6L1XC7NrmgWRlwAeLJvVtA,"['australian pop', 'pop', 'uk pop']",Hopeless Romantic:Sam Fischer
5t7SHDPq9Ef7O92chdneBs,spotify:track:5t7SHDPq9Ef7O92chdneBs,Do It Again,6auWB5YAlcKaHyrbTH66nd,No Rome,spotify:artist:6auWB5YAlcKaHyrbTH66nd,['indietronica'],Do It Again:No Rome
2iqNaqi9ngxP2jkfkxxWIY,spotify:track:2iqNaqi9ngxP2jkfkxxWIY,Mohe Apne Hi Rang Mein,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Mohe Apne Hi Rang Mein:Nusrat Fateh Ali Khan
2xql0pid3EUwW38AsywxhV,spotify:track:2xql0pid3EUwW38AsywxhV,Reflections,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",Reflections:The Neighbourhood
3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",DOLLAZ ON MY HEAD (feat. Young Thug):Gunna
4G5bnCpOB99DIcOQa6QVYw,spotify:track:4G5bnCpOB99DIcOQa6QVYw,Show Runner 99,7MPGCB854Qo4alYMOPkBka,Ritt Momney,spotify:artist:7MPGCB854Qo4alYMOPkBka,"['bedroom pop', 'indie pop']",Show Runner 99:Ritt Momney
7FmYn9e7KHMXcxqGSj9LjH,spotify:track:7FmYn9e7KHMXcxqGSj9LjH,Mastermind,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,['pop'],Mastermind:Taylor Swift
6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,['pop'],Watermelon Sugar:Harry Styles
6tTeRmhhuwDl5Y4UiJdHuO,spotify:track:6tTeRmhhuwDl5Y4UiJdHuO,attention,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,spotify:artist:5yOvAmpIR7hVxiS6Ls5DPO,['afro dancehall'],attention:Omah Lay
6f44p3Kc4ayD9VtbC9Clkr,spotify:track:6f44p3Kc4ayD9VtbC9Clkr,"Come On, Let's Go (with Nigo)",4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']","Come On, Let's Go (with Nigo):Tyler, The Creator"
1xwAWUI6Dj0WGC3KiUPN0O,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,['pop'],Vigilante Shit:Taylor Swift
4ZUNw5tDBZTOqzPEVIYyOy,spotify:track:4ZUNw5tDBZTOqzPEVIYyOy,V12 (feat. Lil Uzi Vert),6ASri4ePR7RlsvIQgWPJpS,iann dior,spotify:artist:6ASri4ePR7RlsvIQgWPJpS,"['melodic rap', 'pop', 'pop rap']",V12 (feat. Lil Uzi Vert):iann dior
3Q5cLvkKsHJvYltf8k7HkO,spotify:track:3Q5cLvkKsHJvYltf8k7HkO,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul', 'viral rap']","Ego Death (feat. Kanye West, FKA twigs & Skrillex):Ty Dolla $ign"
6GKGoi0FHzldk1ZRQoV1fv,spotify:track:6GKGoi0FHzldk1ZRQoV1fv,Jalebi Baby,49YbNTLaaAbZHLtDI2aPGL,Tesher,spotify:artist:49YbNTLaaAbZHLtDI2aPGL,[],Jalebi Baby:Tesher
1FcGnA8Mj34RfEMJ8UHKXq,spotify:track:1FcGnA8Mj34RfEMJ8UHKXq,My Man,1thbOfXak53dM1Xabq3pmb,Delacey,spotify:artist:1thbOfXak53dM1Xabq3pmb,['modern alternative pop'],My Man:Delacey
7IL8PSVwLOJxqYne6azxQv,spotify:track:7IL8PSVwLOJxqYne6azxQv,Pretty Boy,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",Pretty Boy:The Neighbourhood
43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']",when the party's over:Billie Eilish
0RpQ58KMaFQshvN7f0YU0m,spotify:track:0RpQ58KMaFQshvN7f0YU0m,Sky Walker (feat. Travis Scott) - Niko The Kid Remix,360IAlyVv4PCEVjgyMZrxK,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b']",Sky Walker (feat. Travis Scott) - Niko The Kid Remix:Miguel
37Qn9foJ2E2S24guZSyvyg,spotify:track:37Qn9foJ2E2S24guZSyvyg,Livin' My Truth,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,"['hip hop', 'ohio hip hop', 'rap']",Livin' My Truth:Kid Cudi
6L0ASdTICg54dRlgt10aa3,spotify:track:6L0ASdTICg54dRlgt10aa3,Bawra Mann Dekhne Chala Ek Sapna,4akxkU23mKA9I2JpNo7qrb,Ritendra Datta,spotify:artist:4akxkU23mKA9I2JpNo7qrb,[],Bawra Mann Dekhne Chala Ek Sapna:Ritendra Datta
6BtmXhTJMM9sBTHeYYASGz,spotify:track:6BtmXhTJMM9sBTHeYYASGz,It's Time,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",It's Time:Imagine Dragons
5vo35o7Tuu3HIjPC49PZ4O,spotify:track:5vo35o7Tuu3HIjPC49PZ4O,Lakehouse,62I6vA6eSFMK3UfWK893h9,Lamar Azul,spotify:artist:62I6vA6eSFMK3UfWK893h9,[],Lakehouse:Lamar Azul
4PYfFHKfjYz6dwAtZhBy1z,spotify:track:4PYfFHKfjYz6dwAtZhBy1z,Obsessed With You,5H4yInM5zmHqpKIoMNAx4r,Central Cee,spotify:artist:5H4yInM5zmHqpKIoMNAx4r,['melodic drill'],Obsessed With You:Central Cee
4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",I Want To Hold Your Hand - Remastered 2015:The Beatles
2A5YAFeEwGi7KlGMYRf5dX,spotify:track:2A5YAFeEwGi7KlGMYRf5dX,Nothing on You,5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",Nothing on You:B.o.B
32il27dOrLpIru8Evp4Pu7,spotify:track:32il27dOrLpIru8Evp4Pu7,American Psycho (with Mae Muller feat. Trippie Redd),64KEffDW9EtZ1y2vBYgq8T,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",American Psycho (with Mae Muller feat. Trippie Redd):Marshmello
,My First Lesson In Motherhood | With Connie Britton,Modern Love,,,,,
4W1JavoraGzh83nluQHY6C,spotify:track:4W1JavoraGzh83nluQHY6C,You Were Loved (with OneRepublic),2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",You Were Loved (with OneRepublic):Gryffin
1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,"['melodic rap', 'rap', 'trap']",Drowning (feat. Kodak Black):A Boogie Wit da Hoodie
1RDvyOk4WtPCtoqciJwVn8,spotify:track:1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],6HaGTQPmzraVmaVxvz6EUc,Jung Kook,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,['k-pop'],Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]:Jung Kook
4u5CfuAGAHNYDIHSSW7BiY,spotify:track:4u5CfuAGAHNYDIHSSW7BiY,engravings,0LyP0Zn0mXLb65AgGOS6EY,Ethan Bortnick,spotify:artist:0LyP0Zn0mXLb65AgGOS6EY,[],engravings:Ethan Bortnick
,116A-Mexican Legends: Alta California,Myths and Legends,,,,,
5sX3yE3JNVoMcXq9KIML6B,spotify:track:5sX3yE3JNVoMcXq9KIML6B,Wicked Witch of the Westside,2FovgCfOwN9iqbkCBlKFdT,Ellise,spotify:artist:2FovgCfOwN9iqbkCBlKFdT,"['alt z', 'electropop', 'indie poptimism', 'pop', 'social media pop', 'viral rap']",Wicked Witch of the Westside:Ellise
,DON'T SAY NOTHIN',Saweetie,,,,,
1eCFz60zd7mAXgWLapPd9B,spotify:track:1eCFz60zd7mAXgWLapPd9B,Currents,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Currents:Drake
059jOR3WN9OtKcUj7EA3ol,spotify:track:059jOR3WN9OtKcUj7EA3ol,Yara: Look Inside,5R8TntIOEwJcu4NnhGi8KW,Riz Ahmed,spotify:artist:5R8TntIOEwJcu4NnhGi8KW,['desi hip hop'],Yara: Look Inside:Riz Ahmed
3dsyqPDiWYYilRZNBxgxHE,spotify:track:3dsyqPDiWYYilRZNBxgxHE,Magenta Riddim,540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Magenta Riddim:DJ Snake
55uYkRDgHtypadqjUThr1P,spotify:track:55uYkRDgHtypadqjUThr1P,Bugatti Ridin´,1EtBmvqGOtWnjDgCUFQRqI,Rolipso,spotify:artist:1EtBmvqGOtWnjDgCUFQRqI,"['covertronica', 'edm', 'pop dance', 'slap house']",Bugatti Ridin´:Rolipso
5fGPg1WXZToY8WlZhr4gYM,spotify:track:5fGPg1WXZToY8WlZhr4gYM,I Will Always Love You (with Dolly Parton),3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,spotify:artist:3DgcBA7P0ji5co7Z1Gfp2Q,"['broadway', 'show tunes']",I Will Always Love You (with Dolly Parton):Kristin Chenoweth
1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,['pop'],Falling:Harry Styles
5SN3mwuodiwY3jPejBuUD5,spotify:track:5SN3mwuodiwY3jPejBuUD5,Crash My Car,0ZxZlO7oWCSYMXhehpyMvE,COIN,spotify:artist:0ZxZlO7oWCSYMXhehpyMvE,"['indie pop', 'indie poptimism', 'modern rock', 'pop']",Crash My Car:COIN
537IPiZTZ1GVcohzFHAHf5,spotify:track:537IPiZTZ1GVcohzFHAHf5,To Bring You My Love,12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,spotify:artist:12VaqyEhgwDRuFfEqbnrpz,"['alternative rock', 'art pop', 'art rock', 'indie rock', 'melancholia', 'permanent wave', 'piano rock', 'rock', 'singer-songwriter']",To Bring You My Love:PJ Harvey
4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,In Da Club,3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",In Da Club:50 Cent
0M5Gyp4F52rclZkFeLK10F,spotify:track:0M5Gyp4F52rclZkFeLK10F,Tell It To My Heart (feat. Hozier) - James Hype Remix,0xRXCcSX89eobfrshSVdyu,MEDUZA,spotify:artist:0xRXCcSX89eobfrshSVdyu,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",Tell It To My Heart (feat. Hozier) - James Hype Remix:MEDUZA
326yOKaTPs91elL1KW794F,spotify:track:326yOKaTPs91elL1KW794F,Life's Too Short,44Ewva5aHOX00EwaX2D2mh,Two Friends,spotify:artist:44Ewva5aHOX00EwaX2D2mh,"['edm', 'pop dance', 'tropical house']",Life's Too Short:Two Friends
0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),3wcj11K77LjEY1PkEazffa,Burna Boy,spotify:artist:3wcj11K77LjEY1PkEazffa,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",For My Hand (feat. Ed Sheeran):Burna Boy
6PSRe6kgUyuKF28l6WhR1P,spotify:track:6PSRe6kgUyuKF28l6WhR1P,Normal Life,2ox32lGyYOobDvszKTITkP,Turhan James,spotify:artist:2ox32lGyYOobDvszKTITkP,['pakistani electronic'],Normal Life:Turhan James
5nsET7aVWXu017lsQjRFCV,spotify:track:5nsET7aVWXu017lsQjRFCV,Thoda Thoda Pyaar,1UAzmnFgjizIDvtHvnCdEq,Stebin Ben,spotify:artist:1UAzmnFgjizIDvtHvnCdEq,"['desi pop', 'modern bollywood']",Thoda Thoda Pyaar:Stebin Ben
79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,Lost In Japan,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Lost In Japan:Shawn Mendes
2BcnxwxBuar5wjCaLqm5N3,spotify:track:2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",Until I Bleed Out:The Weeknd
3R97rNX7JnmshCWBwOSFet,spotify:track:3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),5fikk4h5qbEebqK2Fc6e48,En Vogue,spotify:artist:5fikk4h5qbEebqK2Fc6e48,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",My Lovin' (You're Never Gonna Get It):En Vogue
2HPIDjDNCCSqSzIjxGaU6J,spotify:track:2HPIDjDNCCSqSzIjxGaU6J,Rearview,0YhUSm86okLWldQVwJkLlP,Bad Suns,spotify:artist:0YhUSm86okLWldQVwJkLlP,"['indie poptimism', 'la indie', 'modern alternative rock', 'modern rock']",Rearview:Bad Suns
7ADt3F5qdx8qPYdy6ODCar,spotify:track:7ADt3F5qdx8qPYdy6ODCar,Aao Chalein,6AnOY77z51J14nEUVsFKTy,Taba Chake,spotify:artist:6AnOY77z51J14nEUVsFKTy,"['arunachal indie', 'indian indie', 'indian singer-songwriter', 'northeast indian indie']",Aao Chalein:Taba Chake
1D0DhyKF5GEKs58Kgj9rh2,spotify:track:1D0DhyKF5GEKs58Kgj9rh2,EKDOUTEENCHAAR,0mojEh0eM7WmhBI4WBCmE0,Rozeo,spotify:artist:0mojEh0eM7WmhBI4WBCmE0,['pakistani indie'],EKDOUTEENCHAAR:Rozeo
5dq3L78FejIKDrQ9tvI4bv,spotify:track:5dq3L78FejIKDrQ9tvI4bv,Mann Bharrya,56SjZARoEvag3RoKWIb16j,B Praak,spotify:artist:56SjZARoEvag3RoKWIb16j,"['desi pop', 'punjabi pop']",Mann Bharrya:B Praak
6Po2A4lsnVu0GrQ8Dy1nme,spotify:track:6Po2A4lsnVu0GrQ8Dy1nme,Temporary Bliss,2C2sVVXanbOpymYBMpsi89,The Cab,spotify:artist:2C2sVVXanbOpymYBMpsi89,"['modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop', 'vegas indie']",Temporary Bliss:The Cab
2YwjSPeznyCvkUYvqKbXa9,spotify:track:2YwjSPeznyCvkUYvqKbXa9,Take Care Of Business,7G1GBhoKtEPnP86X2PvEYO,Nina Simone,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",Take Care Of Business:Nina Simone
4jqDpyUwVkcTJXufkuV79t,spotify:track:4jqDpyUwVkcTJXufkuV79t,Yeh Mera Dil Yaar Ka Diwana,5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",Yeh Mera Dil Yaar Ka Diwana:Asha Bhosle
3GFvOQzPXsx2XtPn6xOoiG,spotify:track:3GFvOQzPXsx2XtPn6xOoiG,Akhan Vich,2XySArJC3KKNKIoehMpr7i,Gj Singh,spotify:artist:2XySArJC3KKNKIoehMpr7i,[],Akhan Vich:Gj Singh
,"Welcome to Shang-Chi, the Enhanced Album",Spotify,,,,,
0URbdJpIV9B54W2d9yeMwt,spotify:track:0URbdJpIV9B54W2d9yeMwt,Lifestyle (with Bas feat. A$AP Ferg),1iNqsUDUraNWrj00bqssQG,Dreamville,spotify:artist:1iNqsUDUraNWrj00bqssQG,"['hip hop', 'rap', 'underground hip hop']",Lifestyle (with Bas feat. A$AP Ferg):Dreamville
5tmrMIajDQRBcJQPaoAGdk,spotify:track:5tmrMIajDQRBcJQPaoAGdk,BULERÍAS,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,['r&b en espanol'],BULERÍAS:ROSALÍA
1Pp8o0rIaUoU7JCWTcyHK6,spotify:track:1Pp8o0rIaUoU7JCWTcyHK6,Winnie Crush,524oC8NzSWvqPbwiRkYSLH,"merci, mercy",spotify:artist:524oC8NzSWvqPbwiRkYSLH,"['australian alternative pop', 'australian pop']","Winnie Crush:merci, mercy"
